packet_count,total_bytes,avg_packet_size,std_packet_size,min_packet_size,max_packet_size,bytes_per_second,packets_per_second,connection_duration,unique_ports,protocol_ratio_tcp,entropy_bytes,entropy_packets,vnc_commands,vnc_responses,framebuffer_updates,key_events,pointer_events,mouse_clicks,keystroke_count,screenshot_count,file_transfer_size,compression_ratio,encryption_level,anomaly_score,protocol_ratio_udp,session_length
367,391114.95648201415,1268,226,64,35990,103480.43266224515,20.0,120.29045429561886,7,0.8408808712212194,7.800118680445204,4.888733659612432,122,136,134,649,41,43,232,68,0,0.8416083832232106,0,0.5572913590253679,0.1591,120.29045429561886
422,127224.10527453508,1500,187,64,29866,78820.32302863481,66.66899686619331,123.48932593120651,4,0.7059724789116549,7.081958306385688,4.487410933003698,145,174,53,443,53,15,31,53,17061406,0.8578443844704533,0,0.95,0.294,123.48932593120651
172,36717.277893558756,438,35,64,1500,915.2408539553059,2.0728590313023387,214.38522251526717,4,0.8502132679625376,7.271373875456694,4.44308391650244,26,45,18,4,9,0,7,8,0,1.6825124960019053,1,0.03573389024918463,0.1498,214.38522251526717
239,39368.81503803826,94,81,64,1500,225.66208811944193,2.2774729919132004,217.0310784377876,2,0.8786415814188693,7.113533423736898,3.5934094040837685,21,45,14,4,19,5,9,4,0,1.2210556204490302,1,0.04166504056959518,0.1214,217.0310784377876
193,46449.40186565824,267,45,64,1500,626.166841526467,2.146846426186272,268.67707077204284,2,0.8318650730697608,6.726909434751667,4.054213361510971,32,61,17,12,1,7,1,0,0,1.3429198921040728,1,0.038968098534512254,0.1681,268.67707077204284
306,1029886.9773508662,1714,103,64,36377,26100.3753241788,92.89381747317536,103.94627162838377,3,0.8915848342796937,7.847854686292842,4.495164378636257,96,102,34,309,197,98,348,28,79687305,0.8757723054446191,0,0.638562504280316,0.1084,103.94627162838377
155,41332.524515023935,283,42,64,1500,1366.9485666724377,2.838828680782936,232.16291713903442,2,0.8825755805015961,6.380888928211886,4.1273641356279445,31,25,14,3,0,8,1,2,0,0.8297142743473127,1,0.06222677885707549,0.1174,232.16291713903442
228,37736.3197031189,255,55,64,1500,710.4332270938932,4.093845540071615,202.18854858538484,2,0.878750276097623,6.409465180077296,5.110415655433943,32,32,18,8,17,3,5,6,0,1.1889205793721562,1,0.05326806636030477,0.1212,202.18854858538484
192,35823.24561718804,213,37,64,1500,972.7951175864085,2.3848684144193752,159.1870078401907,3,0.9344838154724279,6.410823238903369,3.9719019620558456,31,24,18,8,1,6,9,4,0,1.1080579898832184,1,0.08036018611181742,0.0655,159.1870078401907
125,49612.9490687478,362,67,64,1500,364.8458241100807,4.0775535260763665,169.22339858212558,3,0.9033927047624888,6.026142686774216,4.201599093123007,34,37,17,0,15,8,6,0,0,1.0071334144217299,1,0.09426486080432547,0.0966,169.22339858212558
155,64891.22799729472,353,36,64,1500,889.3044606540279,3.8543496718952146,172.80345411014443,3,0.8301875411820652,7.073383000492365,4.229043621340985,35,26,19,0,14,5,5,5,0,1.191772771827701,1,0.03255263450981781,0.1698,172.80345411014443
235,57085.30093316904,299,37,64,1500,100.0,1.0,258.1743570771792,3,0.8401536949634866,6.531582172431615,3.1873647533262757,34,22,5,10,21,6,0,5,0,1.3344784900817863,1,0.0491131397214569,0.1598,258.1743570771792
156,70330.09809221656,300,35,64,1500,1141.3353841046846,3.038182775835843,176.16282215483955,2,0.8926357133328169,6.472079304423162,3.685118775254515,28,29,14,6,18,0,5,2,0,0.929074519018545,1,0.04263168530264845,0.1074,176.16282215483955
184,49652.46542904355,398,79,64,1500,1326.5770287652824,2.2706260519537578,149.2227139270389,2,0.8448372954452292,6.566456159398964,4.040496929378246,38,46,18,5,14,7,7,2,0,1.372721411213679,1,0.06806611222200726,0.1552,149.2227139270389
157,70419.39275111834,189,87,64,1500,344.4998307662271,3.0793522905973103,204.08405858161498,3,0.8033629800615352,7.101886556810577,4.827018047076017,41,24,5,5,0,7,6,2,0,1.5677940836740296,1,0.04326571691337119,0.1966,204.08405858161498
218,12285.829852748066,357,57,64,1500,100.0,4.255262905187018,309.6806717634603,2,0.8362470820913231,6.980945390648996,3.6069324547684487,36,39,17,5,11,11,1,1,0,1.312027228818474,1,0.055761945382808105,0.1638,309.6806717634603
481,238350.14126440065,200,234,64,26262,115964.96612418702,131.74030120417854,258.9931603407534,5,0.8388581756897311,7.051113511430144,3.5,164,89,91,406,186,25,0,30,30268322,0.4309924378377014,0,0.5045112806714008,0.1611,258.9931603407534
266,47570.70882982673,207,58,64,1500,757.4858859810635,4.131286826152361,144.44319346689906,2,0.9049990817660681,6.534856485229587,3.5095477117673526,25,25,21,0,9,3,0,3,0,1.7837017545838538,1,0.01,0.095,144.44319346689906
235,94525.2677283026,296,56,64,1500,1102.2570047018269,2.3826145105260923,30.0,2,0.8605886938874233,6.7735714093293105,4.713653397672115,47,44,9,17,7,0,8,2,0,2.0,1,0.04144102947541762,0.1394,30.0
632,942572.2837108445,1687,219,64,8674,71646.33376753952,75.68021028023301,100.38965949311853,6,0.8371168479955059,7.749174027791116,4.806420038698425,143,150,61,24,76,13,213,5,0,0.726964559435182,0,0.8922074655229055,0.1629,100.38965949311853
198,534455.5700875192,728,246,64,1500,36938.403884582665,127.8106197624808,228.30496891817276,6,0.8013877060162082,6.953575011638351,3.706381507799057,307,100,200,164,88,43,61,76,10511202,0.5058986390873197,0,0.39607798942114747,0.1986,228.30496891817276
179,54555.509556058845,399,43,64,1500,810.8476352427606,3.1619854118343933,133.2505861632141,3,0.8499099227235792,6.348223647344058,3.6700285798215617,31,36,12,9,17,0,0,5,0,1.2963363107664079,1,0.04499172208640016,0.1501,133.2505861632141
230,82286.58350783878,389,55,64,1500,896.3886688956732,3.160010795271413,229.60408635686434,3,0.8778326519983736,5.9171857080678505,4.389331551784558,15,57,8,0,10,4,6,0,0,1.456545491512573,1,0.06872298502655222,0.1222,229.60408635686434
508,1018694.6461319339,200,186,64,11015,79521.32378069115,104.13602718804664,70.35855600561666,5,0.9056274176412799,7.3254080602065175,4.895315219815826,300,106,56,0,51,6,16,77,0,0.6949995802464471,0,0.668924697099997,0.0944,70.35855600561666
246,36176.26585825348,631,67,64,1500,1343.4445866934625,4.59731689540172,207.5451041983651,2,0.7956396642473972,5.416529592508822,4.367830265671017,30,22,14,7,9,9,2,2,0,1.2497856071606095,1,0.06443888695093745,0.2044,207.5451041983651
209,39496.93975436008,259,52,64,1500,1097.5811453160059,2.4991373428538926,111.80645231444946,3,0.8823343159688637,6.577843111699521,4.069828295799748,25,17,13,1,27,3,4,5,0,1.2436903441807938,1,0.018217252846715458,0.1177,111.80645231444946
203,86629.03701886698,314,36,64,1500,592.4157768744775,1.0,105.16685503924603,2,0.9205270278935576,6.246494290318245,4.3301457857688055,22,47,15,8,20,5,0,4,0,1.364811421377552,1,0.061700652308066095,0.0795,105.16685503924603
172,56400.21923717154,325,75,64,1500,401.5092130303284,2.9257684405516504,210.2937200700647,2,0.7936797924610394,6.102567068955324,4.042667403671552,15,40,10,7,13,4,5,3,0,0.5,1,0.04152657528586682,0.2063,210.2937200700647
667,508205.4776642382,200,50,64,17887,47870.59825643532,20.0,75.28357088255007,4,0.772593475868323,7.144034242332256,4.510426718877194,97,181,53,369,10,39,426,5,0,0.8850848734569389,0,0.7488089529838267,0.2274,75.28357088255007
384,493189.3478142691,1946,183,64,50184,108189.31159282304,120.40710047108675,140.06339938114203,8,0.99,6.116068108711508,3.5,209,128,46,0,191,23,379,5,0,0.7618022032178828,0,0.5570087046770955,0.01,140.06339938114203
147,52701.84290919937,498,66,64,1500,452.0709878225746,3.3693526348862552,243.96559805035469,3,0.9519080502828562,6.28580096062638,3.9200513700632014,24,37,9,5,10,5,7,5,0,0.8539541682035774,1,0.047063572702357385,0.0481,243.96559805035469
155,64246.24848556629,224,72,64,1500,2099.666900441047,1.3203362516923203,187.86646077002013,2,0.9394303569912598,6.76436997582749,3.975256451905216,42,54,10,7,13,5,2,0,0,1.7952569869635113,1,0.04516121937093222,0.0606,187.86646077002013
202,66922.784801763,403,29,64,1500,1012.6474713328371,3.2966899005855215,233.37660187404373,3,0.9660737547420423,7.090639713196163,4.41114882812375,37,33,17,10,15,2,6,0,0,0.8309039333363211,1,0.029990194082158594,0.0339,233.37660187404373
190,47588.85477379669,428,81,64,1500,1261.500120555266,1.0,157.69046788185705,4,0.8277402690119479,5.840445403653194,3.584081954919863,43,25,21,10,17,7,7,2,0,0.5970724870110659,1,0.06817369451462665,0.1723,157.69046788185705
308,63576.86794000353,275,58,64,1500,1178.241135878069,2.8969525514315047,221.53685788851251,3,0.8560448887502504,6.308821836654783,4.198789598537565,24,54,10,0,25,5,5,5,0,1.0585512454701274,1,0.05146531038960786,0.144,221.53685788851251
229,29160.670134903452,363,54,64,1500,1575.8180743138,2.3212280139409396,209.09215531167092,2,0.8391418903687708,6.481490485969673,3.7865128394450465,45,40,21,0,5,7,10,2,0,0.9948273388352403,1,0.04981734946845947,0.1609,209.09215531167092
536,445915.6946753498,200,262,64,1500,5000.0,182.5376889689159,92.77827307108967,4,0.7067539251807555,7.022479986579881,4.439274312402011,216,30,99,465,88,40,27,12,0,0.9106270103373878,0,0.5425426063689669,0.2932,92.77827307108967
193,85012.7719458357,357,35,64,1500,931.8829387665305,3.3542529741164278,199.85224966516904,2,0.8292793653722685,6.896982620359399,3.9992437105335887,32,21,22,0,8,4,3,3,0,1.202273679078585,1,0.04761046358631711,0.1707,199.85224966516904
240,54743.00998622902,357,71,64,1500,1113.5771127992357,3.9916386589615964,174.37413744029394,3,0.8818651290397947,5.568033080271642,4.4793741527581235,33,49,14,5,1,5,6,2,0,1.4171314239396944,1,0.0763524511184126,0.1181,174.37413744029394
155,92717.41247234194,278,51,64,1500,1381.8940085165523,3.078673224304758,53.981560580086295,3,0.9881502493177472,7.088609393345591,4.2927292385698355,34,44,13,3,18,5,6,2,0,1.58402511889176,1,0.07173665184763972,0.0118,53.981560580086295
122,48238.24250567716,387,27,64,1500,1580.398744410387,2.527218502556135,144.67488911206874,4,0.7835518771456219,6.1911071112304725,3.8766998047711083,39,37,15,3,9,0,3,1,0,1.1188987975226674,1,0.05291966345353075,0.2164,144.67488911206874
128,51822.85772683409,264,69,64,1500,1721.5367509607247,2.6475221747220177,213.45684573448256,4,0.8643362347323011,6.6721141012044125,4.225851422325676,41,38,12,1,10,4,2,3,0,0.7347287690268285,1,0.040745602085844684,0.1357,213.45684573448256
152,58832.83228522453,235,59,64,1500,1106.238136560596,2.9949360727589913,143.04318795238356,4,0.8006699621289982,6.559207973631092,4.058457221590757,50,15,19,4,20,7,2,3,0,1.3380691027833214,1,0.05772921633574766,0.1993,143.04318795238356
198,61469.09509420741,421,63,64,1500,710.0010730434547,3.2881601268139447,151.61860921369797,3,0.8883137418378443,5.9024108071885415,4.882939649726728,23,39,7,0,18,5,8,6,0,1.3036178157715528,1,0.027273005320281662,0.1117,151.61860921369797
166,47130.092626829806,316,68,64,1500,939.0344320407148,2.1155675245372776,143.26189017128814,3,0.9640426450331562,6.624774733786743,3.999852144050326,49,41,28,3,22,6,8,5,0,1.1729646436940104,1,0.07588880944553086,0.036,143.26189017128814
247,52996.74498231553,463,69,64,1500,1604.487279886228,3.373339723888254,152.12054403420126,3,0.9736815143541276,6.544089106481577,3.7999586897750315,32,53,15,0,7,1,1,1,0,1.1639654372731632,1,0.049904044456715854,0.0263,152.12054403420126
247,25017.541747817857,275,59,64,1500,809.6181723041955,3.0762847515138376,101.06033476770581,2,0.8764247882146703,5.936290482880389,4.417528095612014,41,23,21,4,10,3,7,2,0,1.523165620977624,1,0.038186048924426834,0.1236,101.06033476770581
438,528323.6396788597,1332,172,64,22506,65113.313957302606,165.50501057945579,164.15011391843757,2,0.715648520333124,6.899394090626697,4.95026172883955,93,49,10,0,169,36,57,50,80690890,0.7621577701319354,0,0.5328908888166501,0.2844,164.15011391843757
458,513872.7121207783,1765,418,64,23247,31353.767309841103,143.75039681270593,20.0,5,0.9650836532445901,7.017080471157477,4.944883620266973,194,83,29,38,89,53,362,43,448887952,0.3,0,0.7400720613510356,0.0349,20.0
290,50000.0,1162,348,64,18595,73669.09781259057,242.23021654022452,101.1298441322079,2,0.7545375955433744,6.996897627789981,5.57839264612925,50,156,94,486,189,11,436,84,22796796,0.5281623434823013,0,0.627448703183541,0.2455,101.1298441322079
303,67955.15975977355,403,48,64,1500,893.2861146751357,3.651809054895301,136.63121465742557,4,0.842947350440504,6.700599537466861,4.1763409668416065,30,24,23,4,13,2,12,3,0,0.6771362837900741,1,0.06755686646073421,0.1571,136.63121465742557
284,31483.54264121685,262,17,64,1500,1225.0591185872802,2.069002738427423,218.70718889831306,3,0.8665332562320279,6.274556644128216,3.6040874610223814,47,29,11,3,16,5,5,3,0,1.2061491249505225,1,0.04672066913664159,0.1335,218.70718889831306
167,80815.39223664033,272,38,64,1500,537.0950679128707,2.897324149914533,212.82003881326102,2,0.8651214426978295,6.406026290930452,4.46007239460984,15,30,11,0,23,6,7,4,0,0.8195783772112513,1,0.044791813707187315,0.1349,212.82003881326102
91,46709.48335821391,332,44,64,1500,1351.395488908168,3.5349205438176705,102.27275221331617,2,0.8291204392842109,6.125113664553693,4.1701352841642665,33,17,19,3,14,5,2,4,0,1.4877812920264992,1,0.027736517340040054,0.1709,102.27275221331617
288,74360.71903060481,260,43,64,1500,933.8974980212126,2.318249542104299,111.92792648762796,3,0.8932292629205516,6.329405901075658,4.485694305732701,15,39,10,13,4,0,10,2,0,1.569892826245907,1,0.055720929865469594,0.1068,111.92792648762796
227,86185.61952761665,273,52,64,1500,395.252627207002,3.090755302864592,275.5336877898624,3,0.9191823288873129,6.62976661419147,3.8758346188647033,31,48,9,0,15,7,13,2,0,1.1039531370312903,1,0.07002234011558015,0.0808,275.5336877898624
273,30574.728350689555,343,47,64,1500,653.5525067960057,3.280597089945879,132.01777346350434,3,0.8578411263559216,6.883669190358663,4.131877278105388,16,41,11,1,14,0,0,2,0,1.1705045567629153,1,0.06555800746114951,0.1422,132.01777346350434
516,109079.62874703947,892,248,64,29536,18922.072084298037,223.10997591475711,102.98847989184942,5,0.7538913471372757,8.0,4.618708682520377,338,138,10,316,32,17,339,6,108436691,1.114919800230577,0,0.6067579571639364,0.2461,102.98847989184942
179,79749.47757628812,228,43,64,1500,830.6843794488334,2.507820943595184,325.0301975293495,4,0.9499790294540664,6.21075703203612,3.726400287813417,20,44,26,5,8,8,5,2,0,0.8059514719368054,1,0.04861692958028525,0.05,325.0301975293495
195,59260.6330273331,295,52,64,1500,755.5780120219586,2.2878148017039575,284.6181319919889,3,0.8719870011859094,6.204326285576899,4.495384290336265,27,16,14,12,8,4,3,3,0,1.2824388429217901,1,0.03006857996562166,0.128,284.6181319919889
123,81297.51672496564,220,22,64,1500,744.1401666612354,3.1634640094218933,300.1781381838022,3,0.8171476737050699,7.0514639427527355,4.2532262556789995,40,52,12,9,17,1,11,2,0,1.0043710830492234,1,0.06044194568001969,0.1829,300.1781381838022
199,70058.51664362433,215,43,64,1500,1443.3714360407641,2.8494380566719575,178.44172533800335,2,0.9664766388381802,6.407580343884932,3.6722198279153844,19,39,14,6,9,5,1,0,0,1.0204478089791178,1,0.057909171050885146,0.0335,178.44172533800335
321,467338.62066175486,1043,225,64,47612,51512.105204269195,100.35274836406376,80.42004839312314,3,0.8127456022352781,7.0820345451218225,3.933136069945026,102,103,217,207,177,106,245,82,141459484,0.8709695719998233,0,0.5260507164503679,0.1873,80.42004839312314
282,536491.8039675287,964,115,64,24569,5000.0,44.50744385983075,115.70436858301757,6,0.99,6.7144073591922,5.084547344963076,204,120,40,89,132,28,27,25,0,0.8132785831495246,0,0.8526437630619697,0.01,115.70436858301757
252,20697.237662431893,246,55,64,1500,1068.591208819362,4.2338860336249775,236.97842882300222,3,0.851203139163482,6.232567473245255,3.6994465224623876,41,43,13,8,2,4,0,1,0,0.9316259937805462,1,0.05271264948724939,0.1488,236.97842882300222
174,48909.2518731564,171,37,64,1500,1057.676171792785,2.34232231863924,105.94369165898624,3,0.8594023598118025,6.498648363338645,4.264924342270131,32,49,11,0,5,9,1,1,0,1.3071389382380332,1,0.04314398412994119,0.1406,105.94369165898624
173,46835.76915408046,343,43,64,1500,1325.4001854455778,1.8577886332984128,212.96615625597963,4,0.8770096174004636,5.863359397135471,3.622736710651802,45,32,12,0,4,6,1,6,0,1.4785481971905325,1,0.045634711070741296,0.123,212.96615625597963
317,244645.06310735573,1602,264,64,36535,5000.0,56.306874563091746,61.420891250420866,5,0.8625372038724622,7.048256296773515,4.552444759136457,123,203,107,347,39,5,0,73,24253191,0.4895246852667686,0,0.3,0.1375,61.420891250420866
210,54002.99310869721,403,59,64,1500,456.0810396615518,2.5202706620328645,171.47586990272168,2,0.9477328139217503,7.006445674923079,4.131615206994223,15,38,10,5,16,9,0,5,0,0.5507361129679728,1,0.06275543709393056,0.0523,171.47586990272168
164,59072.33365473994,450,47,64,1500,1118.0007692863953,2.76208143479426,153.08753850202987,2,0.931705411894239,6.4514276888205915,4.547182822369794,45,29,8,0,20,5,7,5,0,1.1371244701003853,1,0.0594609277589398,0.0683,153.08753850202987
305,523245.87124507275,200,274,64,25126,100567.42795826738,112.21369895386857,133.0550295524272,7,0.9012063396149529,7.408495002100544,4.6653906821518305,158,140,43,0,170,46,407,63,0,0.9180233718700965,0,0.3,0.0988,133.0550295524272
144,39590.394554313825,64,36,64,1500,531.4904980417141,2.580176167435792,95.83393288742367,3,0.9241612773849478,6.743585056269344,4.674658405321895,39,42,21,8,6,4,0,1,0,1.502382017943955,1,0.07663417049723789,0.0758,95.83393288742367
207,79255.99782101015,289,86,64,1500,441.4604184774605,2.1508443932836805,224.3236544926376,3,0.8251048082149556,7.020737329084821,4.277397798968359,33,24,23,5,8,4,0,1,0,0.6912099498835854,1,0.04445864836616659,0.1749,224.3236544926376
159,58315.70477986395,228,38,64,1500,744.1668326430761,5.048948121680809,207.89953467444943,3,0.8010170408898911,7.30782009689696,4.549754132756265,33,26,12,11,30,4,5,2,0,2.0,1,0.054687775686158915,0.199,207.89953467444943
193,64921.12863986415,196,53,64,1500,392.4634374822824,2.5288062488620557,262.43291790562415,3,0.8995490124014338,5.679297453188245,3.7949748390205054,39,55,13,8,16,5,12,2,0,1.650925424936313,1,0.06569193157482935,0.1005,262.43291790562415
555,330789.88224597333,1367,81,64,20973,13832.590393455474,108.2041113805951,20.0,6,0.8181408445438162,6.88821820764682,4.092578836289323,150,83,49,425,183,47,0,50,0,1.1701079166998656,0,0.6873675628326829,0.1819,20.0
477,231436.65972074,871,284,64,1500,41837.13834324715,183.5988547829464,63.429030349027556,5,0.99,6.373619901875304,4.791815462647123,149,141,86,172,223,59,198,52,41433662,0.61428941462967,0,0.3,0.01,63.429030349027556
